Time	Sig
2.8	-0.395748
2.801	-0.445199
2.802	-0.497727
2.803	-0.552831
2.804	-0.610023
2.805	-0.668814
2.806	-0.728702
2.807	-0.789158
2.808	-0.849625
2.809	-0.909522
2.81	-0.968249
2.811	-1.0252
2.812	-1.07977
2.813	-1.13139
2.814	-1.17959
2.815	-1.22395
2.816	-1.26425
2.817	-1.30041
2.818	-1.3325
2.819	-1.36074
2.82	-1.38541
2.821	-1.40687
2.822	-1.42548
2.823	-1.44156
2.824	-1.45542
2.825	-1.46727
2.826	-1.47731
2.827	-1.48561
2.828	-1.49223
2.829	-1.49716
2.83	-1.50036
2.831	-1.50183
2.832	-1.5016
2.833	-1.4998
2.834	-1.4966
2.835	-1.4923
2.836	-1.4872
2.837	-1.48167
2.838	-1.47604
2.839	-1.47058
2.84	-1.46555
2.841	-1.46109
2.842	-1.45728
2.843	-1.45414
2.844	-1.45159
2.845	-1.44946
2.846	-1.44758
2.847	-1.44573
2.848	-1.44372
2.849	-1.44141
2.85	-1.43876
2.851	-1.43579
2.852	-1.4326
2.853	-1.42935
2.854	-1.42621
2.855	-1.42335
2.856	-1.42094
2.857	-1.41908
2.858	-1.4178
2.859	-1.4171
2.86	-1.41685
2.861	-1.41688
2.862	-1.41694
2.863	-1.41676
2.864	-1.4161
2.865	-1.41477
2.866	-1.41267
2.867	-1.40979
2.868	-1.40622
2.869	-1.40212
2.87	-1.39773
2.871	-1.3933
2.872	-1.38907
2.873	-1.38527
2.874	-1.38206
2.875	-1.37953
2.876	-1.3777
2.877	-1.37652
2.878	-1.37583
2.879	-1.37544
2.88	-1.3751
2.881	-1.3746
2.882	-1.37375
2.883	-1.37246
2.884	-1.37071
2.885	-1.36857
2.886	-1.36617
2.887	-1.3637
2.888	-1.36131
2.889	-1.3592
2.89	-1.3575
2.891	-1.35631
2.892	-1.35567
2.893	-1.35554
2.894	-1.35582
2.895	-1.35631
2.896	-1.35679
2.897	-1.35702
2.898	-1.35676
2.899	-1.35588
2.9	-1.35431
2.901	-1.35208
2.902	-1.34932
2.903	-1.34622
2.904	-1.343
2.905	-1.33987
2.906	-1.33704
2.907	-1.33466
2.908	-1.3328
2.909	-1.33145
2.91	-1.33052
2.911	-1.32984
2.912	-1.32918
2.913	-1.3283
2.914	-1.32698
2.915	-1.32503
2.916	-1.3224
2.917	-1.31909
2.918	-1.31522
2.919	-1.31096
2.92	-1.30654
2.921	-1.3022
2.922	-1.29817
2.923	-1.29464
2.924	-1.29177
2.925	-1.28963
2.926	-1.2882
2.927	-1.28738
2.928	-1.28699
2.929	-1.28679
2.93	-1.28652
2.931	-1.28595
2.932	-1.28489
2.933	-1.28326
2.934	-1.28106
2.935	-1.27838
2.936	-1.27537
2.937	-1.27224
2.938	-1.26919
2.939	-1.26643
2.94	-1.26411
2.941	-1.26232
2.942	-1.26107
2.943	-1.26032
2.944	-1.25992
2.945	-1.25968
2.946	-1.25936
2.947	-1.2587
2.948	-1.25751
2.949	-1.25566
2.95	-1.2531
2.951	-1.2499
2.952	-1.2462
2.953	-1.24217
2.954	-1.23804
2.955	-1.234
2.956	-1.23023
2.957	-1.22687
2.958	-1.22399
2.959	-1.2216
2.96	-1.21964
2.961	-1.21793
2.962	-1.21624
2.963	-1.21434
2.964	-1.21198
2.965	-1.20898
2.966	-1.20526
2.967	-1.20083
2.968	-1.19578
2.969	-1.19028
2.97	-1.18457
2.971	-1.17887
2.972	-1.17343
2.973	-1.16844
2.974	-1.16402
2.975	-1.16023
2.976	-1.15704
2.977	-1.15435
2.978	-1.15195
2.979	-1.14963
2.98	-1.14715
2.981	-1.14429
2.982	-1.14092
2.983	-1.13696
2.984	-1.13247
2.985	-1.12757
2.986	-1.12243
2.987	-1.11728
2.988	-1.11232
2.989	-1.10773
2.99	-1.10363
2.991	-1.10008
2.992	-1.09709
2.993	-1.0946
2.994	-1.09246
2.995	-1.09046
2.996	-1.08837
2.997	-1.08594
2.998	-1.08297
2.999	-1.07933
3	-1.07501
3.001	-1.07008
3.002	-1.06469
3.003	-1.05905
3.004	-1.05339
3.005	-1.04795
3.006	-1.04292
3.007	-1.03844
3.008	-1.03459
3.009	-1.03136
3.01	-1.02869
3.011	-1.02641
3.012	-1.02436
3.013	-1.0223
3.014	-1.02005
3.015	-1.01744
3.016	-1.0144
3.017	-1.01094
3.018	-1.00715
3.019	-1.0032
3.02	-0.999283
3.021	-0.995632
3.022	-0.992463
3.023	-0.989969
3.024	-0.988295
3.025	-0.987522
3.026	-0.987648
3.027	-0.988578
3.028	-0.990122
3.029	-0.99202
3.03	-0.993992
3.031	-0.995779
3.032	-0.997191
3.033	-0.998132
3.034	-0.998604
3.035	-0.998706
3.036	-0.9986
3.037	-0.998487
3.038	-0.998577
3.039	-0.999065
3.04	-1.00011
3.041	-1.00184
3.042	-1.00429
3.043	-1.00746
3.044	-1.01123
3.045	-1.01544
3.046	-1.01989
3.047	-1.02434
3.048	-1.02864
3.049	-1.03266
3.05	-1.03636
3.051	-1.03978
3.052	-1.04306
3.053	-1.04634
3.054	-1.04983
3.055	-1.05371
3.056	-1.05816
3.057	-1.06328
3.058	-1.06915
3.059	-1.07573
3.06	-1.08292
3.061	-1.09055
3.062	-1.09839
3.063	-1.10618
3.064	-1.11366
3.065	-1.12064
3.066	-1.12698
3.067	-1.13265
3.068	-1.1377
3.069	-1.14228
3.07	-1.14657
3.071	-1.15077
3.072	-1.1551
3.073	-1.15971
3.074	-1.16474
3.075	-1.17026
3.076	-1.17626
3.077	-1.18267
3.078	-1.18934
3.079	-1.19608
3.08	-1.20264
3.081	-1.20884
3.082	-1.21452
3.083	-1.21961
3.084	-1.22412
3.085	-1.22819
3.086	-1.23197
3.087	-1.23567
3.088	-1.23947
3.089	-1.24353
3.09	-1.24798
3.091	-1.25285
3.092	-1.25814
3.093	-1.26375
3.094	-1.26953
3.095	-1.27526
3.096	-1.28068
3.097	-1.28554
3.098	-1.28962
3.099	-1.29281
3.1	-1.29509
3.101	-1.29654
3.102	-1.29732
3.103	-1.29765
3.104	-1.29779
3.105	-1.29796
3.106	-1.2984
3.107	-1.29927
3.108	-1.30069
3.109	-1.30269
3.11	-1.30519
3.111	-1.30804
3.112	-1.31104
3.113	-1.31394
3.114	-1.3165
3.115	-1.31856
3.116	-1.31999
3.117	-1.32079
3.118	-1.321
3.119	-1.32075
3.12	-1.32022
3.121	-1.31957
3.122	-1.31902
3.123	-1.31871
3.124	-1.3188
3.125	-1.31935
3.126	-1.32037
3.127	-1.32181
3.128	-1.3235
3.129	-1.32526
3.13	-1.32686
3.131	-1.32809
3.132	-1.3288
3.133	-1.3289
3.134	-1.32839
3.135	-1.32735
3.136	-1.32592
3.137	-1.32427
3.138	-1.3226
3.139	-1.32109
3.14	-1.31991
3.141	-1.31918
3.142	-1.31892
3.143	-1.31912
3.144	-1.31967
3.145	-1.32041
3.146	-1.32113
3.147	-1.32165
3.148	-1.32179
3.149	-1.32147
3.15	-1.32067
3.151	-1.31946
3.152	-1.31797
3.153	-1.31636
3.154	-1.31484
3.155	-1.3136
3.156	-1.3128
3.157	-1.31257
3.158	-1.31296
3.159	-1.31396
3.16	-1.31546
3.161	-1.3173
3.162	-1.31923
3.163	-1.321
3.164	-1.32235
3.165	-1.32309
3.166	-1.32309
3.167	-1.32231
3.168	-1.32081
3.169	-1.31872
3.17	-1.31623
3.171	-1.31355
3.172	-1.31089
3.173	-1.30845
3.174	-1.3064
3.175	-1.30486
3.176	-1.30386
3.177	-1.30337
3.178	-1.30327
3.179	-1.30339
3.18	-1.3035
3.181	-1.3034
3.182	-1.30295
3.183	-1.30205
3.184	-1.30073
3.185	-1.29908
3.186	-1.29723
3.187	-1.29538
3.188	-1.29372
3.189	-1.29244
3.19	-1.2917
3.191	-1.29161
3.192	-1.29219
3.193	-1.2934
3.194	-1.2951
3.195	-1.29707
3.196	-1.29906
3.197	-1.30082
3.198	-1.30212
3.199	-1.30282
3.2	-1.30289
3.201	-1.30237
3.202	-1.30141
3.203	-1.30021
3.204	-1.29899
3.205	-1.29796
3.206	-1.29729
3.207	-1.29712
3.208	-1.29748
3.209	-1.29838
3.21	-1.29969
3.211	-1.30125
3.212	-1.30283
3.213	-1.30419
3.214	-1.3051
3.215	-1.30538
3.216	-1.30495
3.217	-1.30381
3.218	-1.30204
3.219	-1.29981
3.22	-1.29733
3.221	-1.29484
3.222	-1.29255
3.223	-1.29065
3.224	-1.28928
3.225	-1.2885
3.226	-1.28828
3.227	-1.2885
3.228	-1.289
3.229	-1.28956
3.23	-1.28995
3.231	-1.29001
3.232	-1.28963
3.233	-1.2888
3.234	-1.28755
3.235	-1.28602
3.236	-1.28436
3.237	-1.28277
3.238	-1.28143
3.239	-1.28049
3.24	-1.28009
3.241	-1.28028
3.242	-1.28108
3.243	-1.28243
3.244	-1.2842
3.245	-1.28622
3.246	-1.28824
3.247	-1.29004
3.248	-1.29139
3.249	-1.29217
3.25	-1.29228
3.251	-1.29178
3.252	-1.29076
3.253	-1.28943
3.254	-1.28798
3.255	-1.28664
3.256	-1.2856
3.257	-1.28498
3.258	-1.28489
3.259	-1.28531
3.26	-1.28617
3.261	-1.28733
3.262	-1.28856
3.263	-1.28962
3.264	-1.29029
3.265	-1.2904
3.266	-1.28986
3.267	-1.28869
3.268	-1.287
3.269	-1.28493
3.27	-1.28272
3.271	-1.28058
3.272	-1.27872
3.273	-1.2773
3.274	-1.27645
3.275	-1.27621
3.276	-1.27655
3.277	-1.27739
3.278	-1.27854
3.279	-1.27978
3.28	-1.28087
3.281	-1.28161
3.282	-1.28184
3.283	-1.2815
3.284	-1.28061
3.285	-1.27927
3.286	-1.27765
3.287	-1.27596
3.288	-1.27442
3.289	-1.27322
3.29	-1.27251
3.291	-1.27238
3.292	-1.27286
3.293	-1.2739
3.294	-1.27536
3.295	-1.27707
3.296	-1.27879
3.297	-1.28027
3.298	-1.28131
3.299	-1.28176
3.3	-1.28159
3.301	-1.28084
3.302	-1.27967
3.303	-1.27825
3.304	-1.2768
3.305	-1.27553
3.306	-1.27461
3.307	-1.27414
3.308	-1.27418
3.309	-1.27472
3.31	-1.27567
3.311	-1.27687
3.312	-1.27811
3.313	-1.27916
3.314	-1.27981
3.315	-1.27989
3.316	-1.27935
3.317	-1.27821
3.318	-1.27657
3.319	-1.27464
3.32	-1.27265
3.321	-1.27084
3.322	-1.26944
3.323	-1.26864
3.324	-1.26858
3.325	-1.26931
3.326	-1.27082
3.327	-1.27301
3.328	-1.27571
3.329	-1.2787
3.33	-1.28175
3.331	-1.2846
3.332	-1.28709
3.333	-1.28908
3.334	-1.29055
3.335	-1.29151
3.336	-1.29206
3.337	-1.29235
3.338	-1.29252
3.339	-1.29273
3.34	-1.29312
3.341	-1.29379
3.342	-1.29479
3.343	-1.29606
3.344	-1.2975
3.345	-1.29892
3.346	-1.30009
3.347	-1.30078
3.348	-1.3008
3.349	-1.30002
3.35	-1.29842
3.351	-1.29608
3.352	-1.29314
3.353	-1.28984
3.354	-1.28641
3.355	-1.28311
3.356	-1.28016
3.357	-1.27773
3.358	-1.27593
3.359	-1.2748
3.36	-1.2743
3.361	-1.2743
3.362	-1.27463
3.363	-1.27507
3.364	-1.27542
3.365	-1.2755
3.366	-1.27522
3.367	-1.27452
3.368	-1.27348
3.369	-1.27222
3.37	-1.27089
3.371	-1.26968
3.372	-1.26876
3.373	-1.26827
3.374	-1.26827
3.375	-1.26881
3.376	-1.26984
3.377	-1.27125
3.378	-1.27287
3.379	-1.27447
3.38	-1.27585
3.381	-1.2768
3.382	-1.27718
3.383	-1.27694
3.384	-1.27611
3.385	-1.2748
3.386	-1.27317
3.387	-1.27142
3.388	-1.26974
3.389	-1.26831
3.39	-1.26727
3.391	-1.26669
3.392	-1.26659
3.393	-1.2669
3.394	-1.26748
3.395	-1.26814
3.396	-1.26865
3.397	-1.26881
3.398	-1.26842
3.399	-1.26659
3.4	-1.2657
3.401	-1.26344
3.402	-1.26076
3.403	-1.25788
3.404	-1.25501
3.405	-1.25237
3.406	-1.25013
3.407	-1.2484
3.408	-1.24724
3.409	-1.24676
3.41	-1.24672
3.411	-1.24663
3.412	-1.24659
3.413	-1.24647
3.414	-1.24624
3.415	-1.24515
3.416	-1.24336
3.417	-1.24087
3.418	-1.23777
3.419	-1.23423
3.42	-1.23046
3.421	-1.22668
3.422	-1.2231
3.423	-1.21991
3.424	-1.21723
3.425	-1.21515
3.426	-1.21363
3.427	-1.21258
3.428	-1.21182
3.429	-1.21112
3.43	-1.21021
3.431	-1.20889
3.432	-1.20827
3.433	-1.20827
3.434	-1.20827
3.435	-1.20787
3.436	-1.2073
3.437	-1.20699
3.438	-1.20693
3.439	-1.20587
3.44	-1.20581
3.441	-1.20489
3.442	-1.20479
3.443	-1.20479
3.444	-1.20479
3.445	-1.20479
3.446	-1.20479
3.447	-1.20479
3.448	-1.20479
3.449	-1.20479
3.45	-1.20479
3.451	-1.20479
3.452	-1.20479
3.453	-1.20479
3.454	-1.20479
3.455	-1.20479
3.456	-1.20479
3.457	-1.20479
3.458	-1.20479
3.459	-1.20479
3.46	-1.20479
3.461	-1.20479
3.462	-1.20479
3.463	-1.20479
3.464	-1.2046
3.465	-1.20444
3.466	-1.20417
3.467	-1.20407
3.468	-1.20397
3.469	-1.20387
3.47	-1.20196
3.471	-1.20124
3.472	-1.2
3.473	-1.19946
3.474	-1.19829
3.475	-1.19751
3.476	-1.19703
3.477	-1.197
3.478	-1.19698
3.479	-1.19665
3.48	-1.19654
3.481	-1.1962
3.482	-1.19615
3.483	-1.19586
3.484	-1.1958
3.485	-1.1954
3.486	-1.19354
3.487	-1.19343
3.488	-1.19209
3.489	-1.191
3.49	-1.18921
3.491	-1.1879
3.492	-1.1851
3.493	-1.18444
3.494	-1.18233
3.495	-1.18132
3.496	-1.18085
3.497	-1.17807
3.498	-1.17737
3.499	-1.17544
3.5	-1.17419
3.501	-1.17348
3.502	-1.17213
3.503	-1.17146
3.504	-1.17124
3.505	-1.17062
3.506	-1.17008
3.507	-1.17002
3.508	-1.16927
3.509	-1.16921
3.51	-1.16799
3.511	-1.16758
3.512	-1.16634
3.513	-1.16627
3.514	-1.16537
3.515	-1.16451
3.516	-1.16401
3.517	-1.16354
3.518	-1.16226
3.519	-1.16128
3.52	-1.16051
3.521	-1.15823
3.522	-1.15817
3.523	-1.15534
3.524	-1.15524
3.525	-1.15504
3.526	-1.15192
3.527	-1.15177
3.528	-1.14905
3.529	-1.14791
3.53	-1.14791
3.531	-1.14791
3.532	-1.14791
3.533	-1.14791
3.534	-1.14791
3.535	-1.14791
3.536	-1.14791
3.537	-1.14791
3.538	-1.14791
3.539	-1.14791
3.54	-1.14791
3.541	-1.14791
3.542	-1.14791
3.543	-1.14791
3.544	-1.14791
3.545	-1.14791
3.546	-1.14791
3.547	-1.14791
3.548	-1.14791
3.549	-1.14791
3.55	-1.14791
3.551	-1.14791
3.552	-1.14791
3.553	-1.14791
3.554	-1.14791
3.555	-1.14791
3.556	-1.14791
3.557	-1.15177
3.558	-1.15524
3.559	-1.15534
3.56	-1.15817
3.561	-1.16051
3.562	-1.16226
3.563	-1.16354
3.564	-1.16451
3.565	-1.16537
3.566	-1.16537
3.567	-1.16634
3.568	-1.16758
3.569	-1.16927
3.57	-1.17008
3.571	-1.17146
3.572	-1.17419
3.573	-1.17737
3.574	-1.17928
3.575	-1.1795
3.576	-1.17961
3.577	-1.18028
3.578	-1.18045
3.579	-1.18085
3.58	-1.18152
3.581	-1.18164
3.582	-1.18233
3.583	-1.183
3.584	-1.183
3.585	-1.183
3.586	-1.183
3.587	-1.183
3.588	-1.183
3.589	-1.183
3.59	-1.183
3.591	-1.183
3.592	-1.183
3.593	-1.183
3.594	-1.183
3.595	-1.183
3.596	-1.183
3.597	-1.183
3.598	-1.183
3.599	-1.183
3.6	-1.183
3.601	-1.183
3.602	-1.183
3.603	-1.183
3.604	-1.183
3.605	-1.183
3.606	-1.183
3.607	-1.183
3.608	-1.183
3.609	-1.183
3.61	-1.183
3.611	-1.183
3.612	-1.183
3.613	-1.18233
3.614	-1.18231
3.615	-1.18164
3.616	-1.18152
3.617	-1.18045
3.618	-1.18028
3.619	-1.17992
3.62	-1.17961
3.621	-1.1795
3.622	-1.17928
3.623	-1.17714
3.624	-1.17417
3.625	-1.17122
3.626	-1.17008
3.627	-1.16849
3.628	-1.1661
3.629	-1.16537
3.63	-1.16417
3.631	-1.16272
3.632	-1.16174
3.633	-1.1611
3.634	-1.16062
3.635	-1.16011
3.636	-1.15935
3.637	-1.15816
3.638	-1.15645
3.639	-1.15534
3.64	-1.15418
3.641	-1.15141
3.642	-1.14827
3.643	-1.14494
3.644	-1.1421
3.645	-1.14161
3.646	-1.1385
3.647	-1.13814
3.648	-1.13576
3.649	-1.13354
3.65	-1.13192
3.651	-1.1309
3.652	-1.13059
3.653	-1.1305
3.654	-1.13048
3.655	-1.13043
3.656	-1.13035
3.657	-1.13002
3.658	-1.12908
3.659	-1.12765
3.66	-1.12577
3.661	-1.12353
3.662	-1.12108
3.663	-1.11854
3.664	-1.11853
3.665	-1.11607
3.666	-1.11546
3.667	-1.11377
3.668	-1.11173
3.669	-1.11
3.67	-1.10856
3.671	-1.10733
3.672	-1.10618
3.673	-1.10618
3.674	-1.10618
3.675	-1.10618
3.676	-1.10618
3.677	-1.10618
3.678	-1.10618
3.679	-1.10618
3.68	-1.10618
3.681	-1.10618
3.682	-1.10618
3.683	-1.10618
3.684	-1.10618
3.685	-1.10618
3.686	-1.10618
3.687	-1.10618
3.688	-1.10618
3.689	-1.10618
3.69	-1.10618
3.691	-1.10618
3.692	-1.10618
3.693	-1.10618
3.694	-1.10618
3.695	-1.10618
3.696	-1.10618
3.697	-1.10618
3.698	-1.10618
3.699	-1.10618
3.7	-1.10618
3.701	-1.10618
3.702	-1.10618
3.703	-1.10618
3.704	-1.10618
3.705	-1.10618
3.706	-1.10618
3.707	-1.10618
3.708	-1.10618
3.709	-1.10618
3.71	-1.10618
3.711	-1.10618
3.712	-1.10618
3.713	-1.10618
3.714	-1.10618
3.715	-1.10618
3.716	-1.10618
3.717	-1.10618
3.718	-1.10618
3.719	-1.10618
3.72	-1.10618
3.721	-1.10618
3.722	-1.10618
3.723	-1.10618
3.724	-1.10618
3.725	-1.10618
3.726	-1.10618
3.727	-1.10618
3.728	-1.10618
3.729	-1.10495
3.73	-1.10346
3.731	-1.10158
3.732	-1.0992
3.733	-1.09633
3.734	-1.09303
3.735	-1.08945
3.736	-1.08576
3.737	-1.08215
3.738	-1.07882
3.739	-1.07594
3.74	-1.07364
3.741	-1.072
3.742	-1.07182
3.743	-1.07163
3.744	-1.07159
3.745	-1.07121
3.746	-1.07104
3.747	-1.07082
3.748	-1.07079
3.749	-1.07069
3.75	-1.06936
3.751	-1.06734
3.752	-1.06485
3.753	-1.06205
3.754	-1.05916
3.755	-1.05637
3.756	-1.05388
3.757	-1.05181
3.758	-1.05024
3.759	-1.04918
3.76	-1.04853
3.761	-1.04817
3.762	-1.04786
3.763	-1.04739
3.764	-1.04654
3.765	-1.04512
3.766	-1.04304
3.767	-1.04031
3.768	-1.03701
3.769	-1.0333
3.77	-1.02938
3.771	-1.02547
3.772	-1.02178
3.773	-1.01845
3.774	-1.01557
3.775	-1.01318
3.776	-1.01122
3.777	-1.00955
3.778	-1.008
3.779	-1.00633
3.78	-1.00427
3.781	-1.00163
3.782	-0.998232
3.783	-0.994035
3.784	-0.994035
3.785	-0.994035
3.786	-0.994035
3.787	-0.994035
3.788	-0.994035
3.789	-0.994035
3.79	-0.994035
3.791	-0.994035
3.792	-0.994035
3.793	-0.994035
3.794	-0.994035
3.795	-0.994035
3.796	-0.994035
3.797	-0.994035
3.798	-0.994035
3.799	-0.994035
3.8	-0.904371
3.801	-0.898205
3.802	-0.891846
3.803	-0.885507
3.804	-0.879415
3.805	-0.873779
3.806	-0.86877
3.807	-0.864508
3.808	-0.861053
3.809	-0.858395
3.81	-0.856446
3.811	-0.855046
3.812	-0.853975
3.813	-0.852984
3.814	-0.851835
3.815	-0.85034
3.816	-0.848385
3.817	-0.84595
3.818	-0.843102
3.819	-0.839978
3.82	-0.83676
3.821	-0.833651
3.822	-0.830846
3.823	-0.828516
3.824	-0.826788
3.825	-0.825728
3.826	-0.825329
3.827	-0.825495
3.828	-0.826051
3.829	-0.826769
3.83	-0.827404
3.831	-0.827737
3.832	-0.827602
3.833	-0.826912
3.834	-0.825679
3.835	-0.824004
3.836	-0.822063
3.837	-0.820079
3.838	-0.818287
3.839	-0.816907
3.84	-0.816108
3.841	-0.815997
3.842	-0.816608
3.843	-0.817904
3.844	-0.819779
3.845	-0.822056
3.846	-0.824519
3.847	-0.826935
3.848	-0.829102
3.849	-0.830883
3.85	-0.832233
3.851	-0.833207
3.852	-0.83394
3.853	-0.834625
3.854	-0.835476
3.855	-0.836705
3.856	-0.838491
3.857	-0.840965
3.858	-0.844192
3.859	-0.848163
3.86	-0.852798
3.861	-0.857944
3.862	-0.863393
3.863	-0.868915
3.864	-0.874289
3.865	-0.879346
3.866	-0.884001
3.867	-0.888261
3.868	-0.892221
3.869	-0.896038
3.87	-0.899909
3.871	-0.904046
3.872	-0.908655
3.873	-0.913903
3.874	-0.919907
3.875	-0.926704
3.876	-0.93424
3.877	-0.942368
3.878	-0.950861
3.879	-0.959435
3.88	-0.967788
3.881	-0.975637
3.882	-0.982764
3.883	-0.989048
3.884	-0.994484
3.885	-0.999169
3.886	-1.00328
3.887	-1.00704
3.888	-1.01068
3.889	-1.01441
3.89	-1.01842
3.891	-1.02281
3.892	-1.02762
3.893	-1.03284
3.894	-1.03832
3.895	-1.04386
3.896	-1.04921
3.897	-1.05413
3.898	-1.05842
3.899	-1.06197
3.9	-1.06477
3.901	-1.06691
3.902	-1.06857
3.903	-1.06996
3.904	-1.07131
3.905	-1.07284
3.906	-1.07475
3.907	-1.07717
3.908	-1.08017
3.909	-1.08374
3.91	-1.0878
3.911	-1.0922
3.912	-1.09671
3.913	-1.10109
3.914	-1.10509
3.915	-1.10854
3.916	-1.11134
3.917	-1.11349
3.918	-1.11508
3.919	-1.11624
3.92	-1.11716
3.921	-1.11801
3.922	-1.11897
3.923	-1.12015
3.924	-1.12166
3.925	-1.12354
3.926	-1.12576
3.927	-1.12824
3.928	-1.13084
3.929	-1.13337
3.93	-1.13561
3.931	-1.13736
3.932	-1.13847
3.933	-1.13886
3.934	-1.13857
3.935	-1.13769
3.936	-1.1364
3.937	-1.13493
3.938	-1.13351
3.939	-1.13236
3.94	-1.13163
3.941	-1.13145
3.942	-1.13184
3.943	-1.13274
3.944	-1.13402
3.945	-1.13547
3.946	-1.13685
3.947	-1.13793
3.948	-1.13852
3.949	-1.13851
3.95	-1.13786
3.951	-1.13663
3.952	-1.13495
3.953	-1.133
3.954	-1.13095
3.955	-1.12901
3.956	-1.12735
3.957	-1.12612
3.958	-1.12541
3.959	-1.12523
3.96	-1.12553
3.961	-1.12616
3.962	-1.12691
3.963	-1.12754
3.964	-1.12784
3.965	-1.12763
3.966	-1.12683
3.967	-1.12546
3.968	-1.12362
3.969	-1.1215
3.97	-1.11929
3.971	-1.11722
3.972	-1.1155
3.973	-1.11429
3.974	-1.11372
3.975	-1.11385
3.976	-1.11467
3.977	-1.11609
3.978	-1.11794
3.979	-1.11999
3.98	-1.12198
3.981	-1.12369
3.982	-1.12489
3.983	-1.12549
3.984	-1.12543
3.985	-1.12481
3.986	-1.12376
3.987	-1.12248
3.988	-1.12118
3.989	-1.12007
3.99	-1.11932
3.991	-1.11905
3.992	-1.11931
3.993	-1.12006
3.994	-1.12121
3.995	-1.12256
3.996	-1.1239
3.997	-1.12502
3.998	-1.12575
3.999	-1.12595
4	-1.12561
4.001	-1.12477
4.002	-1.12356
4.003	-1.12216
4.004	-1.12077
4.005	-1.1196
4.006	-1.11883
4.007	-1.11857
4.008	-1.11888
4.009	-1.11974
4.01	-1.12105
4.011	-1.12264
4.012	-1.12429
4.013	-1.12572
4.014	-1.12672
4.015	-1.1271
4.016	-1.12676
4.017	-1.12572
4.018	-1.12405
4.019	-1.12193
4.02	-1.11953
4.021	-1.11708
4.022	-1.11479
4.023	-1.11281
4.024	-1.11127
4.025	-1.11025
4.026	-1.10975
4.027	-1.10968
4.028	-1.10993
4.029	-1.11032
4.03	-1.11066
4.031	-1.11081
4.032	-1.11067
4.033	-1.11021
4.034	-1.10947
4.035	-1.10856
4.036	-1.10761
4.037	-1.10679
4.038	-1.10624
4.039	-1.10607
4.04	-1.10636
4.041	-1.10714
4.042	-1.10839
4.043	-1.11002
4.044	-1.11188
4.045	-1.11375
4.046	-1.11538
4.047	-1.11654
4.048	-1.11702
4.049	-1.11672
4.05	-1.1156
4.051	-1.11374
4.052	-1.11127
4.053	-1.10842
4.054	-1.10544
4.055	-1.10259
4.056	-1.1001
4.057	-1.09817
4.058	-1.09692
4.059	-1.0964
4.06	-1.09654
4.061	-1.09721
4.062	-1.09823
4.063	-1.09936
4.064	-1.10037
4.065	-1.10107
4.066	-1.10134
4.067	-1.10115
4.068	-1.10054
4.069	-1.09962
4.07	-1.09856
4.071	-1.09752
4.072	-1.09665
4.073	-1.09609
4.074	-1.09593
4.075	-1.0962
4.076	-1.0969
4.077	-1.09793
4.078	-1.09915
4.079	-1.10036
4.08	-1.10133
4.081	-1.10188
4.082	-1.10186
4.083	-1.10124
4.084	-1.10006
4.085	-1.09846
4.086	-1.09665
4.087	-1.09484
4.088	-1.09326
4.089	-1.09212
4.09	-1.09157
4.091	-1.0917
4.092	-1.09249
4.093	-1.09387
4.094	-1.09566
4.095	-1.09765
4.096	-1.09959
4.097	-1.10125
4.098	-1.10244
4.099	-1.10305
4.1	-1.10307
4.101	-1.10255
4.102	-1.10165
4.103	-1.10057
4.104	-1.09951
4.105	-1.09871
4.106	-1.09832
4.107	-1.09849
4.108	-1.09926
4.109	-1.10062
4.11	-1.10248
4.111	-1.10468
4.112	-1.10701
4.113	-1.10925
4.114	-1.11118
4.115	-1.11263
4.116	-1.1135
4.117	-1.11379
4.118	-1.11356
4.119	-1.11294
4.12	-1.1121
4.121	-1.11124
4.122	-1.11056
4.123	-1.11019
4.124	-1.11027
4.125	-1.11082
4.126	-1.11181
4.127	-1.11317
4.128	-1.11472
4.129	-1.11627
4.13	-1.1176
4.131	-1.1185
4.132	-1.11883
4.133	-1.11853
4.134	-1.11763
4.135	-1.11625
4.136	-1.11458
4.137	-1.11282
4.138	-1.11117
4.139	-1.1098
4.14	-1.10887
4.141	-1.10844
4.142	-1.10853
4.143	-1.10909
4.144	-1.10999
4.145	-1.11105
4.146	-1.11202
4.147	-1.1127
4.148	-1.11288
4.149	-1.11245
4.15	-1.11135
4.151	-1.10965
4.152	-1.10746
4.153	-1.10498
4.154	-1.10244
4.155	-1.10006
4.156	-1.09806
4.157	-1.0966
4.158	-1.09577
4.159	-1.0956
4.16	-1.09605
4.161	-1.09698
4.162	-1.0982
4.163	-1.09948
4.164	-1.10059
4.165	-1.10133
4.166	-1.10159
4.167	-1.10133
4.168	-1.1006
4.169	-1.09952
4.17	-1.09824
4.171	-1.09694
4.172	-1.09578
4.173	-1.09488
4.174	-1.09434
4.175	-1.09419
4.176	-1.09439
4.177	-1.09486
4.178	-1.09542
4.179	-1.09591
4.18	-1.09614
4.181	-1.09595
4.182	-1.09527
4.183	-1.09406
4.184	-1.09239
4.185	-1.09039
4.186	-1.08825
4.187	-1.08619
4.188	-1.08441
4.189	-1.08311
4.19	-1.08243
4.191	-1.08245
4.192	-1.08318
4.193	-1.08454
4.194	-1.0864
4.195	-1.08858
4.196	-1.09083
4.197	-1.09289
4.198	-1.09455
4.199	-1.09564
4.2	-1.09611
4.201	-1.09597
4.202	-1.09536
4.203	-1.09448
