Sample_Index	Signal_[mV]
28003	-4103.53
28004	-4092.85
28005	-4075.3
28006	-4074.54
28007	-4085.99
28008	-4090.56
28009	-4086.75
28010	-4092.85
28011	-4111.16
28012	-4124.9
28013	-4122.61
28014	-4119.55
28015	-4094.38
28016	-4060.04
28017	-4053.94
28018	-4076.07
28019	-4092.09
28020	-4092.09
28021	-4065.39
28022	-4051.65
28023	-4068.44
28024	-4082.17
28025	-4062.33
28026	-4044.78
28027	-4056.23
28028	-4053.94
28029	-4066.91
28030	-4081.41
28031	-4064.62
28032	-4037.16
28033	-4035.63
28034	-4034.87
28035	-4046.31
28036	-4061.57
28037	-4088.27
28038	-4086.75
28039	-4056.99
28040	-4063.86
28041	-4095.14
28042	-4100.48
28043	-4088.27
28044	-4074.54
28045	-4069.2
28046	-4070.73
28047	-4069.96
28048	-4082.17
28049	-4111.16
28050	-4117.27
28051	-4124.13
28052	-4146.26
28053	-4154.65
28054	-4147.02
28055	-4134.05
28056	-4135.58
28057	-4122.61
28058	-4108.87
28059	-4108.87
28060	-4125.66
28061	-4124.9
28062	-4117.27
28063	-4141.68
28064	-4158.46
28065	-4160.75
28066	-4159.23
28067	-4160.75
28068	-4159.99
28069	-4152.36
28070	-4138.63
28071	-4117.27
28072	-4105.82
28073	-4103.53
28074	-4102.77
28075	-4128.71
28076	-4150.83
28077	-4155.41
28078	-4159.99
28079	-4167.62
28080	-4171.43
28081	-4163.81
28082	-4147.02
28083	-4134.81
28084	-4131.76
28085	-4134.05
28086	-4157.7
28087	-4163.81
28088	-4156.94
28089	-4150.07
28090	-4152.36
28091	-4161.52
28092	-4176.77
28093	-4172.96
28094	-4153.12
28095	-4147.02
28096	-4155.41
28097	-4145.49
28098	-4153.89
28099	-4165.33
28100	-4163.81
28101	-4149.31
28102	-4148.55
28103	-4166.09
28104	-4173.72
28105	-4181.35
28106	-4168.38
28107	-4144.73
28108	-4118.03
28109	-4134.05
28110	-4159.99
28111	-4154.65
28112	-4146.26
28113	-4144.73
28114	-4156.94
28115	-4175.25
28116	-4181.35
28117	-4175.25
28118	-4150.83
28119	-4149.31
28120	-4163.04
28121	-4158.46
28122	-4138.63
28123	-4118.79
28124	-4125.66
28125	-4139.39
28126	-4151.6
28127	-4152.36
28128	-4150.07
28129	-4147.78
28130	-4139.39
28131	-4126.42
28132	-4134.81
28133	-4143.97
28134	-4135.58
28135	-4118.79
28136	-4123.37
28137	-4115.74
28138	-4095.14
28139	-4084.46
28140	-4053.18
28141	-4010.45
28142	-3981.46
28143	-3953.99
28144	-3930.34
28145	-3911.27
28146	-3886.09
28147	-3863.97
28148	-3822
28149	-3782.33
28150	-3764.02
28151	-3750.29
28152	-3725.11
28153	-3681.62
28155	-3670.94
28156	-3685.43
28157	-3686.2
28158	-3689.25
28159	-3685.43
28160	-3685.43
28161	-3705.27
28162	-3714.43
28163	-3735.79
28164	-3777.75
28165	-3813.61
28166	-3842.6
28167	-3888.38
28168	-3945.6
28169	-4007.4
28170	-4055.47
28171	-4106.58
28172	-4150.07
28173	-4164.57
28174	-4184.4
28175	-4212.64
28176	-4237.81
28177	-4275.2
28178	-4312.58
28179	-4330.89
28180	-4350.73
28181	-4378.19
28182	-4404.13
28183	-4420.16
28184	-4413.29
28185	-4391.93
28186	-4346.15
28187	-4340.05
28188	-4348.44
28189	-4327.84
28190	-4291.98
28191	-4251.54
28192	-4221.03
28193	-4201.19
28194	-4190.51
28195	-4192.04
28196	-4215.69
28197	-4221.03
28198	-4220.26
28199	-4233.23
28200	-4221.03
28201	-4186.69
28202	-4175.25
28203	-4177.54
28204	-4167.62
28205	-4165.33
28206	-4159.99
28207	-4156.18
28208	-4159.23
28209	-4172.2
28210	-4159.23
28211	-4140.15
28212	-4143.21
28213	-4129.47
28214	-4129.47
28215	-4121.08
28216	-4109.64
28217	-4112.69
28218	-4136.34
28219	-4146.26
28220	-4153.12
28221	-4153.89
28222	-4142.44
28223	-4140.92
28224	-4137.87
28225	-4140.15
28226	-4131
28227	-4110.4
28228	-4100.48
28229	-4105.06
28230	-4121.08
28231	-4143.97
28232	-4161.52
28233	-4156.94
28234	-4136.34
28235	-4137.1
28236	-4133.29
28237	-4108.87
28238	-4105.82
28239	-4114.21
28240	-4098.19
28241	-4118.79
28242	-4143.21
28243	-4129.47
28244	-4117.27
28245	-4100.48
28246	-4101.24
28247	-4118.03
28248	-4132.52
28249	-4134.05
28250	-4106.58
28251	-4097.43
28252	-4118.03
28253	-4140.92
28254	-4137.87
28255	-4118.79
28256	-4098.19
28257	-4093.61
28258	-4103.53
28259	-4118.03
28260	-4121.84
28261	-4117.27
28262	-4123.37
28263	-4114.98
28264	-4117.27
28265	-4119.55
28266	-4115.74
28267	-4112.69
28268	-4094.38
28269	-4105.06
28270	-4109.64
28271	-4096.67
28272	-4094.38
28273	-4102.01
28274	-4096.67
28275	-4070.73
28276	-4050.89
28277	-4056.23
28278	-4064.62
28279	-4074.54
28280	-4081.41
28281	-4065.39
28282	-4063.86
28283	-4086.75
28284	-4092.85
28285	-4098.19
28286	-4091.33
28287	-4071.49
28288	-4055.47
28289	-4078.36
28290	-4110.4
28291	-4108.87
28292	-4111.93
28293	-4095.14
28294	-4075.3
28295	-4072.25
28296	-4069.2
28297	-4082.93
28298	-4103.53
28299	-4112.69
28300	-4108.11
28301	-4098.96
28302	-4085.99
28303	-4076.07
28304	-4068.44
28305	-4069.2
28306	-4066.15
28307	-4054.7
28308	-4046.31
28309	-4063.86
28310	-4068.44
28311	-4052.41
28312	-4030.29
28313	-4026.47
28314	-4031.81
28315	-4040.21
28316	-4056.23
28317	-4074.54
28318	-4076.83
28319	-4071.49
28320	-4073.02
28321	-4056.23
28322	-4042.5
28323	-4036.39
28324	-4010.45
28325	-3970.02
28326	-3963.15
28327	-3987.56
28328	-3988.33
28329	-3975.36
28330	-3970.02
28331	-3969.25
28332	-3976.12
28333	-3989.85
28334	-3988.33
28335	-3973.07
28336	-3945.6
28337	-3940.26
28338	-3952.47
28339	-3966.2
28340	-3960.86
28341	-3934.92
28342	-3921.19
28343	-3918.9
28344	-3916.61
28345	-3904.4
28346	-3896.77
28347	-3907.45
28348	-3918.13
28349	-3929.58
28350	-3935.68
28351	-3935.68
28352	-3941.02
28353	-3917.37
28354	-3891.43
28355	-3872.36
28356	-3883.8
28357	-3883.8
28358	-3884.57
28359	-3876.94
28360	-3862.44
28361	-3857.86
28362	-3861.68
28363	-3862.44
28364	-3847.94
28365	-3856.34
28366	-3863.2
28367	-3863.2
28368	-3848.71
28369	-3832.69
28370	-3837.26
28371	-3851
28372	-3855.57
28373	-3853.28
28374	-3861.68
28375	-3859.39
28376	-3846.42
28377	-3839.55
28378	-3838.79
28379	-3857.86
28380	-3872.36
28381	-3895.25
28382	-3909.74
28383	-3908.22
28384	-3901.35
28385	-3895.25
28386	-3913.56
28387	-3899.06
28388	-3879.22
28389	-3867.02
28390	-3857.1
28391	-3883.8
28392	-3897.54
28393	-3894.48
28394	-3902.88
28395	-3921.95
28396	-3941.79
28397	-3935.68
28398	-3912.79
28399	-3895.25
28400	-3908.98
28401	-3930.34
28402	-3953.23
28403	-3967.73
28404	-3966.96
28405	-3963.15
28406	-3967.73
28407	-3982.99
28408	-3993.67
28409	-4021.9
28410	-4038.68
28411	-4028.76
28412	-4037.92
28413	-4033.34
28414	-4032.58
28415	-4046.31
28416	-4072.25
28417	-4089.8
28418	-4091.33
28419	-4086.75
28420	-4087.51
28421	-4075.3
28422	-4080.64
28423	-4073.78
28424	-4073.78
28425	-4104.3
28426	-4138.63
28427	-4143.97
28428	-4132.52
28429	-4140.92
28430	-4150.07
28431	-4153.12
28432	-4150.07
28433	-4155.41
28434	-4161.52
28435	-4165.33
28436	-4165.33
28437	-4159.23
28438	-4159.99
28439	-4179.83
28440	-4201.95
28441	-4195.85
28442	-4168.38
28443	-4151.6
28444	-4159.23
28445	-4190.51
28446	-4213.4
28447	-4202.72
28448	-4187.46
28449	-4190.51
28450	-4214.16
28451	-4235.52
28452	-4227.13
28453	-4201.95
28454	-4190.51
28455	-4192.8
28456	-4185.17
28457	-4180.59
28458	-4206.53
28459	-4205.77
28460	-4198.9
28461	-4203.48
28462	-4209.58
28463	-4230.95
28464	-4234.76
28465	-4219.5
28466	-4220.26
28467	-4218.74
28468	-4211.87
28469	-4217.21
28470	-4219.5
28471	-4203.48
28472	-4193.56
28473	-4206.53
28474	-4204.24
28475	-4203.48
28476	-4208.82
28477	-4216.45
28478	-4220.26
28479	-4220.26
28480	-4217.21
28481	-4209.58
28482	-4217.21
28483	-4233.23
28484	-4229.42
28485	-4222.55
28486	-4218.74
28487	-4220.26
28488	-4206.53
28489	-4184.4
28490	-4185.17
28491	-4192.04
28492	-4194.32
28493	-4201.19
28494	-4217.98
28495	-4210.35
28496	-4201.95
28497	-4198.9
28498	-4202.72
28499	-4211.11
28500	-4214.16
28501	-4205.77
28502	-4190.51
28503	-4188.98
28504	-4189.75
28505	-4181.35
28506	-4179.06
28507	-4185.17
28508	-4188.98
28509	-4193.56
28510	-4195.85
28511	-4189.75
28512	-4195.85
28513	-4204.24
28514	-4199.67
28515	-4207.29
28516	-4209.58
28517	-4188.98
28518	-4187.46
28519	-4202.72
28520	-4218.74
28521	-4223.32
28522	-4215.69
28523	-4221.03
28524	-4219.5
28525	-4213.4
28526	-4208.06
28527	-4193.56
28528	-4188.22
28529	-4200.43
28530	-4228.66
28531	-4240.86
28532	-4234
28533	-4219.5
28534	-4201.19
28535	-4190.51
28536	-4209.58
28537	-4220.26
28538	-4221.79
28539	-4196.61
28540	-4186.69
28541	-4196.61
28542	-4214.92
28543	-4215.69
28544	-4208.06
28545	-4201.95
28546	-4198.9
28547	-4205.01
28548	-4211.11
28549	-4219.5
28550	-4230.18
28551	-4220.26
28552	-4211.11
28553	-4237.81
28554	-4248.49
28555	-4229.42
28556	-4201.19
28557	-4184.4
28558	-4176.77
28559	-4181.35
28560	-4179.83
28561	-4181.35
28562	-4174.49
28563	-4175.25
28564	-4185.93
28565	-4201.19
28566	-4230.18
28567	-4240.1
28568	-4231.71
28569	-4217.98
28570	-4209.58
28571	-4208.06
28572	-4198.9
28573	-4191.27
28574	-4198.14
28575	-4198.9
28576	-4192.04
28577	-4189.75
28578	-4176.77
28579	-4177.54
28580	-4166.86
28581	-4173.72
28582	-4182.88
28583	-4183.64
28584	-4176.77
28585	-4182.88
28586	-4180.59
28587	-4189.75
28588	-4192.8
28589	-4185.17
28590	-4195.09
28591	-4198.9
28592	-4201.95
28593	-4208.82
28594	-4213.4
28595	-4202.72
28596	-4198.9
28597	-4205.77
28598	-4224.84
28599	-4231.71
28600	-4233.23
28601	-4197.38
28602	-4169.91
28603	-4187.46
28604	-4198.14
28605	-4201.95
28606	-4188.22
28607	-4172.2
28608	-4160.75
28609	-4177.54
28610	-4202.72
28611	-4195.09
28612	-4188.22
28613	-4182.88
28614	-4164.57
28615	-4167.62
28616	-4182.12
28617	-4192.8
28618	-4194.32
28619	-4196.61
28620	-4194.32
28621	-4192.04
28622	-4199.67
28623	-4195.85
28624	-4195.85
28625	-4199.67
28626	-4214.92
28627	-4232.47
28628	-4235.52
28629	-4217.21
28630	-4208.82
28631	-4224.08
28632	-4229.42
28633	-4230.18
28634	-4234
28635	-4221.03
28636	-4219.5
28637	-4206.53
28638	-4189.75
28639	-4198.9
28640	-4208.82
28641	-4205.01
28642	-4186.69
28643	-4153.12
28644	-4159.99
28645	-4179.83
28646	-4172.2
28647	-4163.04
28648	-4166.86
28649	-4201.19
28650	-4232.47
28651	-4232.47
28652	-4237.81
28653	-4216.45
28654	-4188.98
28655	-4203.48
28656	-4222.55
28657	-4222.55
28658	-4204.24
28659	-4195.85
28660	-4200.43
28661	-4196.61
28662	-4195.09
28663	-4203.48
28664	-4214.92
28665	-4221.03
28666	-4214.92
28667	-4212.64
28668	-4213.4
28669	-4208.82
28670	-4219.5
28671	-4227.13
28672	-4230.95
28673	-4233.23
28674	-4217.21
28675	-4197.38
28676	-4183.64
28677	-4192.04
28678	-4205.77
28679	-4209.58
28680	-4208.06
28681	-4204.24
28682	-4201.95
28683	-4192.8
28684	-4176.77
28685	-4186.69
28686	-4200.43
28687	-4198.9
28688	-4197.38
28689	-4201.19
28690	-4200.43
28691	-4209.58
28692	-4208.06
28693	-4208.06
28694	-4220.26
28695	-4227.89
28696	-4229.42
28697	-4217.21
28698	-4208.06
28699	-4208.06
28700	-4214.92
28701	-4226.37
28702	-4221.79
28703	-4192.8
28704	-4176.01
28705	-4178.3
28706	-4185.93
28707	-4191.27
28708	-4191.27
28709	-4173.72
28710	-4176.01
28711	-4197.38
28712	-4211.11
28713	-4212.64
28714	-4192.8
28715	-4172.2
28716	-4176.01
28717	-4182.88
28718	-4201.95
28719	-4204.24
28720	-4202.72
28721	-4194.32
28722	-4186.69
28723	-4192.8
28724	-4195.85
28725	-4194.32
28726	-4208.06
28727	-4214.92
28728	-4203.48
28729	-4182.88
28730	-4164.57
28731	-4165.33
28732	-4155.41
28733	-4145.49
28734	-4144.73
28735	-4171.43
28736	-4191.27
28737	-4204.24
28738	-4189.75
28739	-4186.69
28740	-4185.17
28741	-4171.43
28742	-4164.57
28743	-4176.01
28744	-4177.54
28745	-4182.88
28746	-4184.4
28747	-4159.99
28748	-4172.96
28749	-4193.56
28750	-4188.22
28751	-4185.17
28752	-4185.17
28753	-4190.51
28754	-4176.77
28755	-4163.81
28756	-4160.75
28757	-4148.55
28758	-4146.26
28759	-4150.83
28760	-4156.18
28761	-4164.57
28762	-4169.91
28763	-4156.18
28764	-4153.12
28765	-4163.04
28766	-4171.43
28767	-4176.01
28768	-4179.83
28769	-4172.2
28770	-4168.38
28771	-4174.49
28772	-4183.64
28773	-4200.43
28774	-4202.72
28775	-4180.59
28776	-4148.55
28777	-4153.89
28778	-4158.46
28779	-4174.49
28780	-4196.61
28781	-4231.71
28782	-4241.63
28783	-4231.71
28784	-4230.18
28785	-4237.81
28786	-4240.1
28787	-4250.78
28788	-4250.02
28789	-4242.39
28790	-4227.13
28791	-4201.95
28792	-4195.09
28793	-4208.06
28794	-4212.64
28795	-4219.5
28796	-4223.32
28797	-4229.42
28798	-4237.81
28799	-4239.34
28800	-4223.32
28801	-4222.55
28802	-4227.13
28803	-4242.39
28804	-4245.44
28805	-4237.81
28806	-4238.58
28807	-4243.15
28808	-4238.58
28809	-4221.79
28810	-4233.23
28811	-4248.49
28812	-4230.95
28813	-4224.84
28814	-4225.6
28815	-4216.45
28816	-4214.16
28817	-4249.26
28818	-4256.12
28819	-4240.86
28820	-4237.05
28821	-4234
28822	-4225.6
28823	-4234.76
28824	-4242.39
28825	-4243.15
28826	-4231.71
28827	-4222.55
28828	-4223.32
28829	-4240.86
28830	-4253.83
28831	-4243.92
28832	-4234
28833	-4243.92
28834	-4244.68
28835	-4239.34
28836	-4248.49
28837	-4254.6
28838	-4258.41
28839	-4273.67
28840	-4269.86
28841	-4259.17
28842	-4263.75
28843	-4247.73
28844	-4230.95
28845	-4243.15
28846	-4256.12
28847	-4254.6
28848	-4256.89
28849	-4243.15
28850	-4236.29
28851	-4240.1
28852	-4250.02
28853	-4251.54
28854	-4256.12
28855	-4243.15
28856	-4228.66
28857	-4221.79
28858	-4229.42
28859	-4234.76
28860	-4243.92
28861	-4256.89
28862	-4267.57
28863	-4270.62
28864	-4239.34
28865	-4214.16
28866	-4228.66
28867	-4247.73
28868	-4243.15
28869	-4221.03
28870	-4205.01
28871	-4201.19
28872	-4201.19
28873	-4182.88
28874	-4134.81
28875	-4079.88
28876	-4055.47
28877	-4039.44
28878	-4005.87
28879	-3970.02
28880	-3937.97
28881	-3899.06
28882	-3881.51
28883	-3869.31
28884	-3851.76
28885	-3846.42
28886	-3843.37
28887	-3828.11
28888	-3828.11
28889	-3846.42
28890	-3854.81
28891	-3834.21
28893	-3831.92
28894	-3844.13
28895	-3873.88
28896	-3921.95
28897	-3947.89
28898	-3966.2
28899	-4001.3
28900	-4038.68
28901	-4065.39
28902	-4118.03
28903	-4171.43
28904	-4211.87
28905	-4243.15
28906	-4257.65
28907	-4283.59
28908	-4304.19
28909	-4319.45
28910	-4351.49
28911	-4383.54
28912	-4419.39
28913	-4444.57
28914	-4446.86
28915	-4446.86
28916	-4455.25
28917	-4444.57
28918	-4427.02
28919	-4407.19
28920	-4393.45
28921	-4394.98
28922	-4381.25
28923	-4325.55
28924	-4280.54
28925	-4253.83
28926	-4261.46
28927	-4277.48
28928	-4266.8
28929	-4276.72
28930	-4282.83
28931	-4285.11
28932	-4285.11
28933	-4272.14
28934	-4267.57
28935	-4254.6
28936	-4224.08
28937	-4224.84
28938	-4215.69
28939	-4215.69
28940	-4219.5
28941	-4223.32
28942	-4221.79
28943	-4221.03
28944	-4229.42
28945	-4238.58
28946	-4239.34
28947	-4233.23
28948	-4200.43
28949	-4171.43
28950	-4163.04
28951	-4169.91
28952	-4197.38
28953	-4214.16
28954	-4204.24
28955	-4189.75
28956	-4215.69
28957	-4228.66
28958	-4225.6
28959	-4208.06
28960	-4179.83
28961	-4183.64
28962	-4198.9
28963	-4197.38
28964	-4194.32
28965	-4191.27
28966	-4203.48
28967	-4214.92
28968	-4224.84
28969	-4218.74
28970	-4202.72
28971	-4192.04
28972	-4195.85
28973	-4188.22
28974	-4171.43
28975	-4166.09
28976	-4175.25
28977	-4164.57
28978	-4156.18
28979	-4162.28
28980	-4163.04
28981	-4167.62
28982	-4176.01
28983	-4189.75
28984	-4191.27
28985	-4192.04
28986	-4187.46
28987	-4192.04
28988	-4198.14
28989	-4188.22
28990	-4188.22
28991	-4179.06
28992	-4145.49
28993	-4138.63
28994	-4151.6
28995	-4152.36
28996	-4150.07
28997	-4143.97
28998	-4148.55
28999	-4149.31
29000	-4153.12
29001	-4164.57
29002	-4173.72
29003	-4160.75
29004	-4151.6
29005	-4147.02
29006	-4137.1
29007	-4142.44
29008	-4164.57
29009	-4168.38
29010	-4147.78
29011	-4147.78
29012	-4152.36
29013	-4143.21
29014	-4127.18
29015	-4120.32
29016	-4123.37
29017	-4131.76
29018	-4136.34
29019	-4143.97
29020	-4150.07
29021	-4151.6
29022	-4144.73
29023	-4124.9
29024	-4114.98
29025	-4118.79
29026	-4124.9
29027	-4123.37
29028	-4108.87
29029	-4097.43
29030	-4091.33
29031	-4091.33
29032	-4099.72
29033	-4109.64
29034	-4121.08
29035	-4122.61
29036	-4113.45
29037	-4105.82
29038	-4090.56
29039	-4080.64
29040	-4087.51
29041	-4102.01
29042	-4100.48
29043	-4102.77
29044	-4105.82
29045	-4095.14
29046	-4093.61
29047	-4098.19
29048	-4089.8
29049	-4098.96
29050	-4110.4
29051	-4110.4
29052	-4097.43
29053	-4082.17
29054	-4070.73
29055	-4069.96
29056	-4072.25
29057	-4065.39
29058	-4035.63
29059	-4024.95
29060	-4035.63
29061	-4040.21
29062	-4028
29063	-4029.53
29064	-4044.02
29065	-4038.68
29066	-4035.63
29067	-4030.29
29068	-4008.16
29069	-3993.67
29070	-3999.77
29071	-4006.64
29072	-4011.98
29073	-4015.79
29074	-3999.77
29075	-3983.75
29076	-3969.25
29077	-3968.49
29078	-3976.12
29079	-3966.2
29080	-3964.68
29081	-3973.83
29082	-3965.44
29083	-3967.73
29084	-3967.73
29085	-3969.25
29086	-3966.2
29087	-3946.37
29088	-3932.63
29089	-3921.19
29090	-3920.42
29091	-3912.79
29092	-3889.91
29093	-3898.3
29094	-3915.08
29095	-3912.03
29096	-3888.38
29097	-3856.34
29098	-3863.97
29099	-3900.59
29100	-3924.24
29101	-3925
29102	-3925
29103	-3911.27
29104	-3901.35
29105	-3896.77
29106	-3889.91
29107	-3886.85
29108	-3879.99
29109	-3869.31
29110	-3869.31
29111	-3887.62
29112	-3889.14
29113	-3884.57
29114	-3888.38
29115	-3889.14
29116	-3876.17
29117	-3882.28
29118	-3899.82
29119	-3909.74
29120	-3919.66
29121	-3923.48
29122	-3921.19
29123	-3921.19
29124	-3928.05
29125	-3939.5
29126	-3947.13
29127	-3937.21
29128	-3948.65
29129	-3986.04
29130	-3989.09
29131	-3978.41
29132	-3984.51
29133	-3993.67
29134	-4007.4
29135	-4011.22
29136	-4007.4
29137	-4013.5
29138	-4040.21
29139	-4055.47
29140	-4046.31
29141	-4024.95
29142	-3997.48
29143	-4018.08
29144	-4041.73
29145	-4050.12
29146	-4054.7
29147	-4056.23
29148	-4069.96
29149	-4096.67
29150	-4112.69
29151	-4131.76
29152	-4155.41
29153	-4156.18
29154	-4160.75
29155	-4163.04
29156	-4151.6
29157	-4150.83
29158	-4163.04
29159	-4156.94
29160	-4146.26
29161	-4154.65
29162	-4150.83
29163	-4143.21
29164	-4149.31
29165	-4154.65
29166	-4156.94
29167	-4188.98
29168	-4221.03
29169	-4234
29170	-4214.92
29171	-4192.8
29172	-4183.64
29173	-4188.22
29174	-4194.32
29175	-4194.32
29176	-4201.19
29177	-4198.14
29178	-4201.95
29179	-4219.5
29180	-4220.26
29181	-4230.95
29182	-4242.39
29183	-4247.73
29184	-4246.97
29185	-4250.02
29186	-4239.34
29187	-4231.71
29188	-4243.92
29189	-4264.52
29190	-4268.33
29191	-4262.23
29192	-4259.17
29193	-4262.23
29194	-4251.54
29195	-4253.07
29196	-4255.36
29197	-4253.83
29198	-4264.52
29199	-4246.97
29200	-4241.63
29201	-4253.83
29202	-4255.36
29203	-4234
29204	-4241.63
29205	-4279.77
29206	-4286.64
29207	-4279.01
29208	-4272.91
29209	-4277.48
29210	-4305.71
29211	-4302.66
29212	-4281.3
29213	-4265.28
29214	-4268.33
29215	-4272.14
29216	-4264.52
29217	-4266.04
29218	-4280.54
29219	-4287.4
29220	-4289.69
29221	-4275.96
29222	-4265.28
29223	-4261.46
29224	-4269.09
29225	-4274.43
29226	-4282.06
29227	-4281.3
29228	-4279.77
29229	-4285.11
29230	-4278.25
29231	-4270.62
29232	-4262.23
29233	-4261.46
29234	-4269.09
29235	-4279.77
29236	-4289.69
29237	-4293.51
29238	-4294.27
29239	-4292.74
29240	-4304.95
29241	-4303.42
29242	-4301.9
29243	-4310.29
29244	-4299.61
29245	-4266.8
29246	-4250.78
29247	-4240.1
29248	-4255.36
29249	-4285.88
29250	-4309.53
29251	-4299.61
29252	-4270.62
29253	-4256.89
29254	-4267.57
29255	-4300.37
29256	-4314.87
29257	-4300.37
29258	-4276.72
29259	-4262.23
29260	-4263.75
29261	-4267.57
29262	-4270.62
29263	-4277.48
29264	-4283.59
29265	-4277.48
29266	-4276.72
29267	-4274.43
29268	-4288.93
29269	-4299.61
29270	-4290.46
29271	-4279.01
29272	-4279.01
29273	-4282.06
29274	-4268.33
29275	-4268.33
29276	-4288.93
29277	-4285.88
29278	-4277.48
29279	-4287.4
29280	-4288.93
29281	-4290.46
29282	-4294.27
29283	-4291.22
29284	-4293.51
29285	-4301.14
29286	-4304.95
29287	-4309.53
29288	-4317.16
29289	-4333.18
29290	-4336.23
29291	-4315.63
29292	-4297.32
29293	-4298.08
29294	-4301.9
29295	-4301.9
29296	-4282.06
29297	-4280.54
29298	-4282.83
29299	-4289.69
29300	-4295.8
29301	-4292.74
29302	-4288.93
29303	-4289.69
29304	-4295.03
29305	-4300.37
29306	-4289.69
29307	-4277.48
29308	-4277.48
29309	-4278.25
29310	-4279.01
29311	-4274.43
29312	-4265.28
29313	-4274.43
29314	-4299.61
29315	-4289.69
29316	-4294.27
29317	-4303.42
29318	-4323.26
29319	-4327.08
29320	-4308
29321	-4282.06
29322	-4277.48
29323	-4281.3
29324	-4277.48
29325	-4287.4
29326	-4307.24
29327	-4304.19
29328	-4304.95
29329	-4297.32
29330	-4298.08
29331	-4316.4
29332	-4324.79
29333	-4317.92
29334	-4294.27
29335	-4291.98
29336	-4300.37
29337	-4301.9
29338	-4288.17
29339	-4262.99
29340	-4262.23
29341	-4273.67
29342	-4295.03
29343	-4300.37
29344	-4284.35
29345	-4276.72
29346	-4269.86
29347	-4284.35
29348	-4310.29
29349	-4311.82
29350	-4307.24
29351	-4311.82
29352	-4304.95
29353	-4300.37
29354	-4328.6
29355	-4329.37
29356	-4321.74
29357	-4322.5
29358	-4313.34
29359	-4314.11
29360	-4313.34
29361	-4304.19
29362	-4311.82
29363	-4318.69
29364	-4308
29365	-4298.85
29366	-4285.11
29367	-4272.14
29368	-4280.54
29369	-4291.98
29370	-4291.98
29371	-4305.71
29372	-4327.08
29373	-4330.89
29374	-4330.13
29375	-4333.94
29376	-4327.08
29377	-4322.5
29378	-4335.47
29379	-4353.78
29380	-4333.18
29381	-4297.32
29382	-4289.69
29383	-4304.95
29384	-4313.34
29385	-4320.97
29386	-4315.63
29387	-4310.29
29388	-4313.34
29389	-4314.87
29390	-4298.08
29391	-4288.17
29392	-4298.08
29393	-4304.95
29394	-4311.05
29395	-4312.58
29396	-4315.63
29397	-4323.26
29398	-4330.89
29399	-4323.26
29400	-4317.92
29401	-4306.48
29402	-4306.48
29403	-4320.97
29404	-4324.79
29405	-4329.37
29406	-4331.66
29407	-4337.76
29408	-4336.23
29409	-4333.18
29410	-4329.37
29411	-4330.13
29412	-4336.23
29413	-4336.23
29414	-4337
29415	-4327.84
29416	-4328.6
29417	-4337.76
29418	-4333.94
29419	-4327.08
29420	-4326.31
29421	-4328.6
29422	-4325.55
29423	-4320.97
29424	-4320.21
29425	-4323.26
29426	-4324.03
29427	-4327.08
29428	-4310.29
29429	-4299.61
29430	-4300.37
29431	-4305.71
29432	-4308.77
29433	-4311.82
29434	-4306.48
29435	-4304.95
29436	-4303.42
29437	-4309.53
29438	-4313.34
29439	-4313.34
29440	-4289.69
29441	-4250.78
29442	-4240.86
29443	-4253.83
29444	-4292.74
29445	-4315.63
29446	-4291.22
29447	-4286.64
29448	-4287.4
29449	-4304.19
29450	-4320.21
29451	-4317.16
29452	-4318.69
29453	-4330.13
29454	-4334.71
29455	-4311.82
29456	-4282.83
29457	-4279.01
29458	-4307.24
29459	-4313.34
29460	-4286.64
29461	-4286.64
29462	-4304.95
29463	-4299.61
29464	-4285.11
29465	-4271.38
29466	-4275.96
29467	-4284.35
29468	-4296.56
29469	-4291.98
29470	-4266.04
29471	-4255.36
29472	-4255.36
29473	-4260.7
29474	-4282.06
29475	-4286.64
29476	-4289.69
29477	-4286.64
29478	-4274.43
29479	-4268.33
29480	-4259.17
29481	-4268.33
29482	-4278.25
29483	-4278.25
29484	-4266.8
29485	-4252.31
29486	-4248.49
29487	-4254.6
29488	-4256.89
29489	-4236.29
29490	-4215.69
29491	-4222.55
29492	-4243.15
29493	-4238.58
29494	-4243.15
29495	-4278.25
29496	-4275.2
29497	-4246.97
29498	-4240.1
29499	-4259.17
29500	-4262.23
29501	-4269.86
29502	-4264.52
29503	-4263.75
29504	-4271.38
29505	-4265.28
29506	-4274.43
29507	-4285.11
29508	-4276.72
29509	-4278.25
29510	-4288.93
29511	-4277.48
29512	-4240.86
29513	-4252.31
29514	-4290.46
29515	-4307.24
29516	-4313.34
29517	-4319.45
29518	-4298.08
29519	-4269.86
29520	-4269.86
29521	-4299.61
29522	-4312.58
29523	-4319.45
29524	-4317.16
29525	-4317.16
29526	-4323.26
29527	-4324.79
29528	-4329.37
29529	-4329.37
29530	-4335.47
29531	-4331.66
29532	-4325.55
29533	-4314.11
29534	-4316.4
29535	-4303.42
29536	-4304.95
29537	-4326.31
29538	-4330.89
29539	-4305.71
29540	-4285.11
29541	-4291.98
29542	-4308
29543	-4308.77
29544	-4311.82
29545	-4319.45
29546	-4319.45
29547	-4321.74
29548	-4342.34
29549	-4371.33
29550	-4375.14
29551	-4349.97
29552	-4337.76
29553	-4337.76
29554	-4291.98
29555	-4260.7
29556	-4286.64
29557	-4308
29558	-4305.71
29559	-4299.61
29560	-4290.46
29561	-4294.27
